gov_spending,loan_change,interest_on_loans,interest_on_deposits,interest_on_reserves,interest_on_bonds,taxes,bond_issuance
100.0,12.3945405721238,4.131513524041266,1.1126785324236657,0.3586744958353924,10.608308620538883,21.51789472578426,89.09041389475462
100.0,12.518485977845037,4.172828659281679,1.1204916204074207,0.3592722866617848,10.831034655275769,21.555739523280305,89.27529513199546
100.0,12.643670837623489,4.214556945874496,1.128380077856563,0.35987107380622113,11.054222893105758,21.593609205017568,89.46061368808819
100.0,12.770107545999721,4.256702515333241,1.1363446561645674,0.36047085892923153,11.277874427325978,21.631503313631463,89.64637111369453
100.0,12.897808621459719,4.2992695404865735,1.1443861142369267,0.3610716436941135,11.501990355110216,21.66942138577211,89.83256896933811
100.0,13.026786707674317,4.342262235891439,1.1525052185662683,0.36167342976693695,11.726571777533561,21.707362952041677,90.01920882549189
100.0,13.15705457475106,4.385684858250354,1.160702743308226,0.36227621881654865,11.95161979959729,21.745327536931033,90.20629226266627
100.0,13.28862512049857,4.4295417068328575,1.168979470358067,0.36288001251457624,12.177135530253956,21.783314658755838,90.39382087149812
100.0,13.421511371703557,4.473837123901186,1.1773361894280867,0.36348481253543385,12.403120082432702,21.821323829591922,90.58179625284079
100.0,13.555726485420593,4.5185754951401975,1.1857736981257787,0.36409062055632624,12.629574573064804,21.85935455521008,90.77022001785473
100.0,13.691283750274797,4.563761250091599,1.1942928020327839,0.3646974382572535,12.856500123109441,21.897406335010125,90.95909378809932
100.0,13.828196587777546,4.609398862592515,1.2028943147846305,0.36530526732101554,13.08389785757969,21.935478661954363,91.14841919562532
100.0,13.966478553655321,4.65549285121844,1.2115790581512715,0.36591410943321734,13.311768905568751,21.97357102250032,91.33819788306843
100.0,14.106143339191874,4.702047779730625,1.2203478621184285,0.3665239662822727,13.540114400276423,22.011682896532847,91.52843150374358
100.0,14.247204772583794,4.749068257527932,1.2292015649697448,0.3671348395594097,13.76893547903578,22.049813757295517,91.71912172174027
100.0,14.389676820309631,4.7965589401032105,1.238141013369766,0.3677467309586754,13.998233283340133,22.08796307132134,91.91027021201879
100.0,14.533573588512727,4.844524529504243,1.2471670624477462,0.36835964217693995,14.22800895887018,22.12613029836274,92.10187866050744
100.0,14.678909324397855,4.892969774799285,1.2562805758822928,0.36897357491390154,14.45826365552145,22.164314891320892,92.29394876420056
100.0,14.825698417641833,4.941899472547278,1.2654824259868604,0.36958853087209137,14.68899852743195,22.20251629617431,92.48648223125764
100.0,14.973955401818253,4.991318467272751,1.274773493796095,0.37020451175687824,14.920214733010093,22.24073395190669,92.67948078110341
100.0,15.123694955836436,5.041231651945479,1.2841546691530463,0.370821519276473,15.151913434962854,22.278967290434082,92.87294614452877
100.0,15.274931905394801,5.091643968464934,1.2936268507972497,0.37143955514193383,15.384095800324177,22.3172157365313,93.06688006379288
100.0,15.42768122444875,5.142560408149584,1.3031909464536888,0.37205862106717036,15.61676300048366,22.355478707757555,93.2612842927261
100.0,15.581958036693239,5.19398601223108,1.3128478729226496,0.3726787187689489,15.849916211215476,22.39375561438141,93.45616059683407
100.0,15.737777617060171,5.245925872353391,1.3225985561704703,0.3732998499668972,16.08355661270756,22.432045859304928,93.65151075340262
100.0,15.895155393230773,5.298385131076925,1.3324439314212013,0.3739220163835087,16.317685389591066,22.470348837987068,93.847336551604
100.0,16.05410694716308,5.351368982387695,1.3423849432491808,0.3745452197441479,16.552303730970074,22.50866393836631,94.04363979260376
100.0,16.214648016634712,5.4048826722115715,1.352422545672535,0.3751694617770548,16.787412830451586,22.546990540782513,94.24042228966907
100.0,16.37679449680106,5.458931498933687,1.3625577022476145,0.37579474421334985,17.023013886175757,22.58532801789794,94.43768586827782
100.0,16.540562441769072,5.513520813923024,1.372791386164377,0.3764210687870388,17.259108100846454,22.623675734617564,94.63543236622888
100.0,16.70596806618676,5.568656022062254,1.3831245803427192,0.37704843723501713,17.495696681762027,22.6620330480085,94.83366363375353
100.0,16.873027746848628,5.6243425822828765,1.3935582775297752,0.3776768512970755,17.73278084084641,22.700399307218664,95.03238153362774
100.0,17.041758024317115,5.680586008105706,1.4040934803981882,0.3783063127159039,17.970361794680482,22.738773853394594,95.2315879412859
100.0,17.212175604560287,5.737391868186762,1.4147312016453626,0.3789368232370971,18.208440764533695,22.77715601959846,95.43128474493523
100.0,17.384297360605892,5.794765786868631,1.4254724640937115,0.3795683846091589,18.447018976396034,22.815545130724225,95.63147384567182
100.0,17.55814033421195,5.852713444737317,1.436318300791904,0.3802009985835075,18.686097661010216,22.85394050341296,95.83215715759727
100.0,17.733721737554067,5.91124057918469,1.4472697551171263,0.38083466691448004,18.925678053904207,22.89234144596733,96.03333660793687
100.0,17.911058954929608,5.970352984976537,1.458327880878365,0.38146939135933755,19.16576139542405,22.930747258265175,96.23501413715888
100.0,18.090169544478904,6.030056514826302,1.4694937424207244,0.38210517367826985,19.406348930766946,22.969157231672273,96.43719169909467
100.0,18.271071239923693,6.090357079974565,1.4807684147307856,0.3827420156344003,19.647441910014685,23.007570648954186,96.6398712610605
100.0,18.45378195232293,6.15126065077431,1.4921529835430187,0.383379918993791,19.889041588167338,23.04598678418721,96.84305480398014
100.0,18.63831977184616,6.212773257282054,1.5036485454472621,0.3840188855254473,20.13114922517729,23.0844049026685,97.0467443225088
100.0,18.824702969564623,6.274900989854874,1.5152562079972716,0.384658917001323,20.373766085983558,23.122824260825194,97.25094182515836
100.0,19.012949999260268,6.337649999753423,1.5269770898203607,0.38530001519632523,20.616893440546455,23.16124410612268,97.45564933442377
100.0,19.20307949925287,6.401026499750957,1.5388123207281332,0.3859421818883191,20.860532563882515,23.199663676971937,97.66086888691058
100.0,19.3951102942454,6.465036764748467,1.550763041828325,0.386585418858133,21.104684736099795,23.238082202635933,97.86660253346386
100.0,19.58906139718785,6.529687132395951,1.5628304056377627,0.3872297278895632,21.349351242433453,23.276498903135057,98.07285233929841
100.0,19.78495201115973,6.594984003719911,1.575015576196454,0.3878751107693791,21.594533373281703,23.31491298915165,98.27962038413006
100.0,19.982801531271328,6.6609338437571095,1.5873197291828172,0.38852156928732806,21.84023242424203,23.35332366193355,98.48690876230847
100.0,20.182629546584042,6.727543182194681,1.5997440520300648,0.3891691052361404,22.0864496961478,23.391730113196637,98.69471958295117
100.0,20.38445584204988,6.794818614016627,1.6122897440437474,0.38981772041153395,22.333186495105174,23.430131525026457,98.90305497007871
100.0,20.58830040047038,6.862766800156794,1.6249580165204782,0.39046741661221984,22.58044413253037,23.468527069778816,99.11191706275156
100.0,20.794183404475085,6.931394468158362,1.63775009286784,0.3911181956399068,22.82822392518725,23.506915909979345,99.3213080152079
100.0,21.002125238519834,7.000708412839945,1.6506672087254939,0.39177005929930664,23.076527195225268,23.545297198222165,99.5312299970031
100.0,21.212146490905035,7.0707154969683454,1.6637106120874985,0.39242300939813884,23.325355270217774,23.583670077067385,99.74168519315039
100.0,21.424267955814084,7.141422651938028,1.6768815634258516,0.39307704774713575,23.57470948320065,23.622033678937697,99.95267580426295
100.0,21.638510635372228,7.212836878457409,1.6901813358152697,0.3937321761600478,23.824591172711308,23.660387126013834,100.16420404669748
100.0,21.85489574172595,7.284965247241984,1.7036112150592115,0.39438839645364787,24.075001682828052,23.698729530129057,100.376272152699
100.0,22.07344469914321,7.357814899714404,1.7171724998171636,0.39504571044773723,24.325942363209798,23.737059992662516,100.58888237054728
100.0,22.294179146134642,7.4313930487115485,1.730866501733202,0.3957041199651501,24.577414569136167,23.77537760443157,100.8020369647046
100.0,22.51712093759599,7.505706979198664,1.7446945455658323,0.39636362683175863,24.829419661547927,23.813681445583022,101.01573821596492
100.0,22.74229214697195,7.58076404899065,1.7586579693191347,0.39702423287647826,25.08195900708784,23.85197058548327,101.22998842160457
100.0,22.96971506844167,7.656571689480557,1.7727581243752184,0.3976859399312723,25.33503397814185,23.890244082607303,101.44478989553454
100.0,23.199412219126085,7.733137406375362,1.7869963756279985,0.39834874983115787,25.58864595288069,23.928500984426666,101.66014496845402
100.0,23.43140634131734,7.810468780439114,1.8013741016183142,0.39901266441420985,25.842796315301825,23.966740327296208,101.87605598800562
100.0,23.665720404730514,7.888573468243505,1.8158926946703946,0.3996776855215668,26.097486455271838,24.004961136339745,102.09252531893209
100.0,23.90237760877782,7.967459202925941,1.8305535610296926,0.40034381499743615,26.352717768569168,24.043162425334586,102.30955534323458
100.0,24.1414013848656,8.0471337949552,1.845358121002094,0.40101105468909853,26.608491656927253,24.08134319659483,102.52714846033243
100.0,24.382815398714257,8.127605132904753,1.8603078090945209,0.40167940644691363,26.864809528078087,24.119502440853573,102.74530708722452
100.0,24.6266435527014,8.2088811842338,1.8754040741569415,0.4023488721243251,27.121672795796147,24.15763913714386,102.96403365865228
100.0,24.87290998822841,8.290969996076138,1.8906483795257953,0.40301945357786567,27.379082879942782,24.19575225267849,103.1833306272643
100.0,25.121639088110697,8.3738796960369,1.9060422031688606,0.40369115266716216,27.63704120651094,24.233840742728585,103.40320046378235
100.0,25.372855478991806,8.45761849299727,1.9215870378315625,0.4043639712549407,27.8955492076704,24.271903550500937,103.62364565716946
100.0,25.626584033781725,8.542194677927242,1.9372843911847506,0.4050379112070323,28.15460832181332,24.309939607014165,103.84466871479916
100.0,25.882849874119543,8.627616624706516,1.9531357859739495,0.4057129743923774,28.41421999360032,24.347947830973553,104.06627216262676
100.0,26.14167837286074,8.71389279095358,1.9691427601701053,0.4063891626830313,28.674385674006885,24.38592712864468,104.2884585453622
100.0,26.403095156589348,8.801031718863117,1.9853068671218366,0.4070664779541697,28.935106820370294,24.423876393725806,104.51123042664449
100.0,26.66712610815524,8.889042036051746,2.00162967570921,0.4077449220840934,29.196384896436903,24.461794507218876,104.73459038921803
100.0,26.933797369236792,8.977932456412264,2.0181127704990542,0.40842449695423355,29.458221372409948,24.49968033729935,104.9585410351106
100.0,27.20313534292916,9.067711780976387,2.034757751901824,0.40910520444915727,29.720617724997723,24.53753273918463,105.18308498581311
100.0,27.475166696358453,9.158388898786152,2.0515662363300358,0.40978704645657243,29.983575437462257,24.575350555001226,105.40822488246104
100.0,27.749918363322035,9.249972787774013,2.0685398563582877,0.4104700248673333,30.24709599966841,24.613132613650535,105.63396338601787
100.0,28.02741754695526,9.342472515651753,2.085680260884877,0.41115414157544555,30.51118090813345,24.650877730673315,105.86030317746012
100.0,28.30769172242481,9.435897240808272,2.1029891152950335,0.4118393984780714,30.775831666077103,24.68858470811277,106.08724695796433
100.0,28.59076863964906,9.530256213216354,2.120468101625794,0.41252579747553475,31.041049783472012,24.72625233437629,106.31479744909572
100.0,28.87667632604555,9.625558775348518,2.1381189187325087,0.4132133404713273,31.30683677709475,24.763879384095745,106.54295739299901
100.0,29.165443089306006,9.721814363102002,2.155943282457033,0.4139020293721128,31.57319417057725,24.801464617986454,106.77172955259078
100.0,29.457097520199063,9.819032506733022,2.1739429257975837,0.4145918660877329,31.840123494458727,24.839006782704658,107.00111671175408
100.0,29.751668495401056,9.917222831800352,2.1921195990803035,0.4152828525312125,32.10762628623811,24.87650461070361,107.23112167553451
100.0,30.049185180355067,10.016395060118356,2.2104750701325377,0.41597499061876453,32.37570409042695,24.913956820088227,107.46174727033872
100.0,30.349677032158617,10.11655901071954,2.229011124457845,0.41666828226979585,32.644358458602795,24.951362114468225,107.69299634413457
100.0,30.6531738024802,10.217724600826735,2.2477295654127594,0.41736272940691216,32.913590949463135,24.98871918280983,107.9248717666533
100.0,30.959705540505002,10.319901846835002,2.2666322143853144,0.4180583339559236,33.18340312887977,25.02602669928602,108.15737642959375
100.0,31.269302595910055,10.423100865303352,2.2857209109753613,0.4187550978458501,33.45379656995375,25.063283323125155,108.39051324682859
100.0,31.581995621869154,10.527331873956385,2.3049975131766796,0.41945302300892645,33.724772853070824,25.100487698458224,108.6242851546126
100.0,31.897815578087847,10.63260519269595,2.324463897560921,0.420152111380608,33.99633356595735,25.137638454164463,108.85869511179288
100.0,32.21679373386873,10.73893124462291,2.344121959463382,0.42085236489957567,34.26848030373684,25.174734203715463,109.09374610002139
100.0,32.53896167120741,10.846320557069138,2.3639736131706393,0.4215537855077417,34.54121466898689,25.211773545017678,109.32944112396922
100.0,32.86435128791948,10.95478376263983,2.384020792110063,0.4222563751502545,34.81453827179681,25.248755060253412,109.56578321154339
100.0,33.19299480079868,11.064331600266227,2.404265449041221,0.42296013577550495,35.08845272982567,25.285677315720132,109.80277541410553
100.0,33.52492474880667,11.174974916268889,2.4247095562492,0.42366506933513076,35.36295966836093,25.322538861668246,110.04042080669268
100.0,33.86017399629473,11.28672466543158,2.4453551057398557,0.4243711777840227,35.63806072037766,25.35933823213719,110.27872248824048
100.0,34.19877573625768,11.399591912085894,2.466204109437025,0.42507846308032937,35.91375752659827,25.39607394478988,110.51768358180838
100.0,34.540763493620254,11.513587831206753,2.487258599381699,0.4257869271854633,36.19005173555279,25.432744500745553,110.75730723480724
100.0,34.886171128556455,11.62872370951882,2.508520627933195,0.42649657206410574,36.46694500363981,25.469348384410836,110.99759661922897
100.0,35.23503283984202,11.745010946614007,2.5299922679723372,0.4272073996842126,36.74443899518788,25.505884063309242,111.23855493187862
100.0,35.58738316824044,11.862461056080148,2.5516756131066707,0.42791941201701966,37.022535382517574,25.54234998790882,111.48018539460874
100.0,35.943256999922845,11.981085666640949,2.5735727778777266,0.4286326110370481,37.3012358460041,25.578744591448174,111.72249125455592
100.0,36.30268956992208,12.100896523307359,2.5956858979703603,0.42934699872210985,37.58054207414049,25.615066289760694,111.96547578437979
100.0,36.6657164656213,12.221905488540434,2.6180171304241817,0.4300625770533134,37.860455763601436,25.651313481097038,112.2091422825044
100.0,37.03237363027751,12.344124543425838,2.6405686538471023,0.430779348015069,38.140978619307695,25.687484545945793,112.45349407336191
100.0,37.40269736658029,12.467565788860096,2.6633426686310178,0.4314973135950941,38.4221123544911,25.723577846852404,112.6985345076387
100.0,37.77672434024609,12.592241446748698,2.686341397169644,0.4322164757844193,38.7038586907602,25.75959172823623,112.94426696252397
100.0,38.15449158364855,12.718163861216185,2.709567084078533,0.4329368365773934,38.98621935816651,25.79552451620577,113.19069484196075
100.0,38.536036499485036,12.845345499828346,2.733021996417292,0.433658397971689,39.26919609527141,25.831374518372073,113.43782157689934
100.0,38.92139686447989,12.973798954826629,2.7567084239140205,0.43438116196830845,39.552790649213655,25.867140023660212,113.68565062555344
100.0,39.310610833124684,13.103536944374895,2.780628679191993,0.43510513057158895,39.837004775777544,25.902819302118928,113.9341854736586
100.0,39.70371694145593,13.234572313818646,2.8047850979986113,0.4358303057892082,40.12184023946169,25.938410604728336,114.18342963473334
100.0,40.1007541108705,13.366918036956832,2.8291800394366415,0.43655668963219024,40.40729881354852,25.973912163205668,114.43338665034285
100.0,40.5017616519792,13.500587217326402,2.853815886197767,0.43728428411491055,40.693382280174376,26.00932218980915,114.68406009036522
100.0,40.906779268498994,13.635593089499665,2.8786950447984756,0.43801309125510207,40.98009243040029,26.044638877139825,114.93545355326049
100.0,41.31584706118398,13.77194902039466,2.903819945818307,0.43874311307386055,41.26743106428345,26.079860397941424,115.18757066634203
100.0,41.72900553179582,13.909668510598607,2.9291930441404803,0.43947435159565035,41.5553999909493,26.114984904898236,115.44041508605106
100.0,42.146295587113784,14.048765195704595,2.954816819194928,0.44020680884830976,41.84400102866442,26.150010530430958,115.69399049823346
100.0,42.56775854298492,14.18925284766164,2.980693775203765,0.440940486863057,42.13323600491,26.18493538649043,115.94830061841958
100.0,42.99343612841477,14.331145376138258,3.0068264414292045,0.4416753876744954,42.42310675645606,26.219757564349404,116.20334919210666
100.0,43.42337048969892,14.47445682989964,3.0332173724239593,0.4424115133206195,42.71361512943632,26.25447513439213,116.45913999504421
100.0,43.85760419459591,14.619201398198637,3.059869148284145,0.44314886584282054,43.00476297942393,26.28908614590189,116.71567683352204
100.0,44.29618023654187,14.765393412180623,3.086784374904713,0.443887447285892,43.29655217150774,26.32358862684637,116.97296354466138
100.0,44.73914203890728,14.91304734630243,3.1139656842374346,0.44462725969803524,43.58898458036939,26.35798058366088,117.23100399670851
100.0,45.18653345929636,15.062177819765454,3.14141573455147,0.4453683051308653,43.88206209036116,26.392260001029435,117.48980208933173
100.0,45.63839879388933,15.21279959796311,3.1691372106965385,0.44611058563941663,44.17578659558449,26.426424841663586,117.74936175392091
100.0,46.094782781828215,15.36492759394274,3.1971328243687247,0.446854103282149,44.47015999996929,26.460473046079052,118.00968695389025
100.0,46.555730609646496,15.518576869882168,3.225405314378936,0.44759886012095246,44.76518421735402,26.49440253237016,118.27078168498387
100.0,47.02128791574296,15.673762638580987,3.2539574469240558,0.448344858221154,45.06086117156648,26.52821119598191,118.53264997558456
100.0,47.49150079490038,15.830500264966796,3.282792015860794,0.4490920996515227,45.35719279650544,26.56189690947989,118.79529588702556
100.0,47.96641580284939,15.988805267616463,3.311911842982289,0.44984058648427516,45.654181036223,26.595457522317766,119.05872351390525
100.0,48.44607996087788,16.148693320292626,3.3413197782974686,0.4505903207950823,45.95182784500776,26.62889086060252,119.32293698440523
100.0,48.93054076048666,16.310180253495552,3.3710187003132037,0.4513413046630742,46.25013518746878,26.662194726857287,119.58794046061149
100.0,49.419846168091524,16.47328205603051,3.4010115163192896,0.45209354017084596,46.54910503862031,26.695366899781817,119.85373813883851
100.0,49.91404462977244,16.638014876590816,3.4313011626762724,0.45284702940446403,46.848739383967406,26.728405134010575,120.12033424995683
100.0,50.41318507607017,16.804395025356722,3.4618906051061544,0.4536017744534714,47.1490402195923,26.76130715986835,120.38773305972396
100.0,50.91731692683087,16.97243897561029,3.4927828389860043,0.4543577774108938,47.45000955224161,26.794070683123465,120.65593886911816
100.0,51.42649009609918,17.142163365366393,3.52398088964451,0.4551150403732453,47.751649399414404,26.826693384738505,120.92495601467591
100.0,51.94075499706017,17.31358499902006,3.5554878126614913,0.45587356544053403,48.05396178945109,26.859172920618505,121.19478886883257
100.0,52.46016254703077,17.486720849010258,3.587306694170409,0.45663335471626826,48.35694876162317,26.891506921356665,121.46544184026652
100.0,52.98476417250107,17.66158805750036,3.6194406511639015,0.45739441030746203,48.660612366223845,26.923692991977475,121.73691937424638
100.0,53.514611814226086,17.838203938075363,3.6518928318023733,0.4581567343246411,48.96495466465945,26.955728711677292,122.00922595298215
100.0,54.04975793236834,18.016585977456113,3.6846664157256677,0.45892032888184886,49.26997772954191,26.987611633562295,122.2823660959796
100.0,54.59025551169202,18.196751837230675,3.717764614367866,0.45968519609665204,49.57568364478186,27.019339284383815,122.55634436039804
100.0,55.13615806680894,18.378719355602982,3.751190671275224,0.46045133809014643,49.88207450568285,27.05090916427102,122.83116534141183
100.0,55.68751964747703,18.56250654915901,3.784947862427292,0.4612187569869633,50.18915241903638,27.08231874646093,123.10683367257546
100.0,56.244394843951795,18.7481316146506,3.819039496561246,0.4619874549152748,50.496919503217825,27.1135654770257,123.38335402619214
100.0,56.80683879239132,18.935612930797106,3.8534689154994646,0.4627574340068003,50.8053778882833,27.14464677459713,123.66073111368618
100.0,57.37490718031523,19.124969060105077,3.8882394944803758,0.4635286963968116,51.11452971606752,27.175560030088565,123.93896968597896
100.0,57.94865625211838,19.316218750706128,3.9233546424926176,0.4643012442241396,51.424377140282466,27.20630260641379,124.21807453386869
100.0,58.52814281463957,19.50938093821319,3.95881780261254,0.46507507963117983,51.734922326617145,27.236871838203303,124.49805048841385
100.0,59.11342424278597,19.704474747595324,3.9946324523450722,0.46585020476389843,52.04616745283818,27.26726503151759,124.7789024213206
100.0,59.70455848521383,19.901519495071277,4.030802103968018,0.46662662177183833,52.358114708891485,27.297479463557643,125.06063524533386
100.0,60.30160407006597,20.10053469002199,4.067330304879777,0.46740433280812477,52.67076629700481,27.32751238237252,125.34325391463229
100.0,60.90462011076663,20.301540036922212,4.104220637950546,0.46818334002947176,52.984124431791386,27.35736100656395,125.62676342522742
100.0,61.513666311874296,20.504555437291433,4.1414767218770425,0.4689636455961876,53.298191340354464,27.387022524988016,125.91116881536645
100.0,62.12880297499304,20.70960099166435,4.179102211540759,0.4697452516721812,53.61296926239288,27.41649409645386,126.19647516593902
100.0,62.75009100474297,20.916697001580992,4.217100798369817,0.47052816042496814,53.92846045030773,27.445772849419313,126.48268760088843
100.0,63.3775919147904,21.1258639715968,4.255476210704426,0.47131237402567644,54.24466716930995,27.474855881683517,126.76981128762642
100.0,64.01136783393831,21.33712261131277,4.294232214166008,0.47209789464905255,54.561591697529025,27.503740260076455,127.05785143745257
100.0,64.65148151227768,21.550493837425897,4.333372612030001,0.4728847244734677,54.87923632612266,27.532423020145355,127.34681330597729
100.0,65.29799632740045,21.765998775800156,4.372901245602402,0.47367286568092354,55.19760335938759,27.560901165837972,127.63670219354961
100.0,65.95097629067446,21.983658763558154,4.412821994600072,0.47446232045705833,55.516695114871474,27.58917166918268,127.9275234456888
100.0,66.61048605358121,22.203495351193737,4.453138777534834,0.4752530909911534,55.83651392348569,27.617231469965358,128.21928245352032
100.0,67.27659091411702,22.425530304705674,4.4938555521014365,0.47604517947613867,56.15706212961949,27.64507747540305,128.51198465421643
100.0,67.9493568232582,22.649785607752733,4.534976315569363,0.47683858810859897,56.47834209125503,27.672706559814333,128.80563553144069
100.0,68.62885039149079,22.876283463830262,4.576505105178592,0.4776333190887799,56.800356180083625,27.7001155642864,129.10024061579722
100.0,69.3151388954057,23.105046298468565,4.618445998539292,0.47842937462059454,57.12310678162312,27.727301296338773,129.39580548528434
100.0,70.00829028435975,23.33609676145325,4.660803114035522,0.47922675691162875,57.446596295336334,27.754260529583725,129.69233576575263
100.0,70.70837318720335,23.569457729067782,4.703580611232973,0.48002546817314795,57.77082713475072,27.78099000338318,129.98983713136755
100.0,71.41545691907538,23.805152306358462,4.74678269129078,0.4808255106201032,58.095801727579136,27.807486422502294,130.28831530507682
100.0,72.12961148826614,24.043203829422044,4.790413597377452,0.48162688647113683,58.42152251584183,27.833746456759446,130.5877760590824
100.0,72.8509076031488,24.283635867716264,4.83447761509097,0.4824295979485887,58.74799195598953,27.85976674067285,130.88822521531668
100.0,73.57941667918028,24.526472226393427,4.878979072883072,0.483233647278503,59.07521251902782,27.885543873103497,131.1896686459243
100.0,74.31521084597208,24.77173694865736,4.923922342487797,0.4840390366906339,59.403186690642634,27.911074416894618,131.492112273748
